ensembl_gene_id,Gene_name,ensembl_gene_id_version
ENSG00000277797,unknown,ENSG00000277797.1
ENSG00000277801,unknown,ENSG00000277801.1
ENSG00000277803,unknown,ENSG00000277803.1
ENSG00000277806,unknown,ENSG00000277806.1
ENSG00000277809,unknown,ENSG00000277809.1
ENSG00000277817,MIR6738,ENSG00000277817.1
ENSG00000277818,Y_RNA,ENSG00000277818.1
ENSG00000277825,unknown,ENSG00000277825.1
ENSG00000277826,unknown,ENSG00000277826.1
ENSG00000277828,unknown,ENSG00000277828.1
ENSG00000277829,unknown,ENSG00000277829.1
ENSG00000277830,unknown,ENSG00000277830.1
ENSG00000277831,unknown,ENSG00000277831.1
ENSG00000277837,unknown,ENSG00000277837.1
ENSG00000277840,unknown,ENSG00000277840.1
ENSG00000277841,MIR5701-2,ENSG00000277841.1
ENSG00000277842,MIR6811,ENSG00000277842.1
ENSG00000277846,SNORD30,ENSG00000277846.1
ENSG00000277851,LINC02391,ENSG00000277851.2
ENSG00000277852,unknown,ENSG00000277852.1
ENSG00000277855,unknown,ENSG00000277855.1
ENSG00000277858,H2AB2,ENSG00000277858.2
ENSG00000277859,unknown,ENSG00000277859.1
ENSG00000277862,PRAMEF34P,ENSG00000277862.1
ENSG00000277863,unknown,ENSG00000277863.1
ENSG00000277864,SCARNA15,ENSG00000277864.1
ENSG00000277866,unknown,ENSG00000277866.1
ENSG00000277867,unknown,ENSG00000277867.1
ENSG00000277869,unknown,ENSG00000277869.1
ENSG00000277870,FAM230A,ENSG00000277870.5
ENSG00000277872,MIR6817,ENSG00000277872.1
ENSG00000277873,unknown,ENSG00000277873.1
ENSG00000277876,unknown,ENSG00000277876.1
ENSG00000277878,unknown,ENSG00000277878.1
ENSG00000277879,unknown,ENSG00000277879.1
ENSG00000277880,TRBV17,ENSG00000277880.1
ENSG00000277881,unknown,ENSG00000277881.1
ENSG00000277882,unknown,ENSG00000277882.1
ENSG00000277883,NLRP3P1,ENSG00000277883.1
ENSG00000277887,SNORA50C,ENSG00000277887.1
ENSG00000277888,MIR6846,ENSG00000277888.1
ENSG00000277889,MIR8081,ENSG00000277889.1
ENSG00000277892,MIR6746,ENSG00000277892.1
ENSG00000277893,SRD5A2,ENSG00000277893.2
ENSG00000277895,unknown,ENSG00000277895.1
ENSG00000277899,MLECP1,ENSG00000277899.1
ENSG00000277900,Metazoa_SRP,ENSG00000277900.1
ENSG00000277901,unknown,ENSG00000277901.1
ENSG00000277903,U2,ENSG00000277903.1
ENSG00000277904,MIR7850,ENSG00000277904.1
ENSG00000277907,unknown,ENSG00000277907.1
ENSG00000277911,unknown,ENSG00000277911.1
ENSG00000277912,MIR8089,ENSG00000277912.1
ENSG00000277913,unknown,ENSG00000277913.1
ENSG00000277914,DDX6P2,ENSG00000277914.1
ENSG00000277916,unknown,ENSG00000277916.1
ENSG00000277918,RNVU1-28,ENSG00000277918.1
ENSG00000277919,MIR8067,ENSG00000277919.1
ENSG00000277920,unknown,ENSG00000277920.1
ENSG00000277922,unknown,ENSG00000277922.1
ENSG00000277925,Telomerase-vert,ENSG00000277925.1
ENSG00000277930,unknown,ENSG00000277930.1
ENSG00000277932,OR52E5,ENSG00000277932.2
ENSG00000277935,unknown,ENSG00000277935.1
ENSG00000277938,unknown,ENSG00000277938.1
ENSG00000277941,unknown,ENSG00000277941.1
ENSG00000277942,MIR8075,ENSG00000277942.1
ENSG00000277945,unknown,ENSG00000277945.1
ENSG00000277946,RN7SL478P,ENSG00000277946.1
ENSG00000277947,SNORD3D,ENSG00000277947.1
ENSG00000277948,unknown,ENSG00000277948.1
ENSG00000277950,Metazoa_SRP,ENSG00000277950.1
ENSG00000277952,unknown,ENSG00000277952.1
ENSG00000277954,unknown,ENSG00000277954.1
ENSG00000277957,SENP3-EIF4A1,ENSG00000277957.1
ENSG00000277958,Metazoa_SRP,ENSG00000277958.1
ENSG00000277959,unknown,ENSG00000277959.1
ENSG00000277965,Metazoa_SRP,ENSG00000277965.1
ENSG00000277966,unknown,ENSG00000277966.1
ENSG00000277967,unknown,ENSG00000277967.1
ENSG00000277968,unknown,ENSG00000277968.1
ENSG00000277971,unknown,ENSG00000277971.1
ENSG00000277972,CISD3,ENSG00000277972.2
ENSG00000277973,unknown,ENSG00000277973.1
ENSG00000277975,CSTP2,ENSG00000277975.1
ENSG00000277977,unknown,ENSG00000277977.1
ENSG00000277978,unknown,ENSG00000277978.1
ENSG00000277981,unknown,ENSG00000277981.1
ENSG00000277984,unknown,ENSG00000277984.1
ENSG00000277985,SNORA67,ENSG00000277985.1
ENSG00000277986,U4,ENSG00000277986.1
ENSG00000277988,FAM30B,ENSG00000277988.1
ENSG00000277991,unknown,ENSG00000277991.4
ENSG00000277994,unknown,ENSG00000277994.1
ENSG00000277997,unknown,ENSG00000277997.1
ENSG00000277998,unknown,ENSG00000277998.1
ENSG00000277999,unknown,ENSG00000277999.1
ENSG00000278000,unknown,ENSG00000278000.1
ENSG00000278001,unknown,ENSG00000278001.1
ENSG00000278002,unknown,ENSG00000278002.1
ENSG00000278004,unknown,ENSG00000278004.1
ENSG00000278007,Metazoa_SRP,ENSG00000278007.1
ENSG00000278008,PPP1R26P4,ENSG00000278008.1
ENSG00000278009,unknown,ENSG00000278009.1
ENSG00000278010,SNORA70,ENSG00000278010.1
ENSG00000278011,unknown,ENSG00000278011.1
ENSG00000278012,unknown,ENSG00000278012.1
ENSG00000278013,unknown,ENSG00000278013.1
ENSG00000278020,unknown,ENSG00000278020.1
ENSG00000278022,unknown,ENSG00000278022.1
ENSG00000278023,RDM1,ENSG00000278023.7
ENSG00000278026,unknown,ENSG00000278026.1
ENSG00000278028,Y_RNA,ENSG00000278028.1
ENSG00000278030,TRBV7-9,ENSG00000278030.1
ENSG00000278034,MIR6731,ENSG00000278034.1
ENSG00000278035,unknown,ENSG00000278035.1
ENSG00000278038,MIR6076,ENSG00000278038.1
ENSG00000278039,unknown,ENSG00000278039.1
ENSG00000278040,unknown,ENSG00000278040.1
ENSG00000278041,unknown,ENSG00000278041.1
ENSG00000278044,FAM247B,ENSG00000278044.1
ENSG00000278045,unknown,ENSG00000278045.1
ENSG00000278048,U2,ENSG00000278048.1
ENSG00000278050,unknown,ENSG00000278050.1
ENSG00000278052,unknown,ENSG00000278052.1
ENSG00000278053,DDX52,ENSG00000278053.5
ENSG00000278054,unknown,ENSG00000278054.1
ENSG00000278055,unknown,ENSG00000278055.1
ENSG00000278057,TEX28,ENSG00000278057.4
ENSG00000278058,unknown,ENSG00000278058.1
ENSG00000278060,unknown,ENSG00000278060.1
ENSG00000278068,unknown,ENSG00000278068.1
ENSG00000278069,MIR6072,ENSG00000278069.1
ENSG00000278071,unknown,ENSG00000278071.1
ENSG00000278072,unknown,ENSG00000278072.1
ENSG00000278073,MIR6726,ENSG00000278073.1
ENSG00000278075,unknown,ENSG00000278075.1
ENSG00000278077,unknown,ENSG00000278077.1
ENSG00000278078,unknown,ENSG00000278078.1
ENSG00000278083,unknown,ENSG00000278083.1
ENSG00000278084,unknown,ENSG00000278084.1
ENSG00000278085,CT45A8,ENSG00000278085.5
ENSG00000278089,SNORD115-7,ENSG00000278089.1
ENSG00000278090,LUNAR1,ENSG00000278090.3
ENSG00000278095,unknown,ENSG00000278095.1
ENSG00000278097,unknown,ENSG00000278097.1
ENSG00000278098,MIR7973-1,ENSG00000278098.1
ENSG00000278099,RNVU1-2A,ENSG00000278099.1
ENSG00000278100,Metazoa_SRP,ENSG00000278100.1
ENSG00000278102,unknown,ENSG00000278102.1
ENSG00000278103,MIR8060,ENSG00000278103.1
ENSG00000278104,unknown,ENSG00000278104.1
ENSG00000278106,unknown,ENSG00000278106.1
ENSG00000278107,unknown,ENSG00000278107.1
ENSG00000278108,MIR6757,ENSG00000278108.1
ENSG00000278109,Metazoa_SRP,ENSG00000278109.1
ENSG00000278110,SUSD2P2,ENSG00000278110.1
ENSG00000278112,unknown,ENSG00000278112.1
ENSG00000278113,unknown,ENSG00000278113.1
ENSG00000278122,AQP7P5,ENSG00000278122.1
ENSG00000278123,SNORD116-28,ENSG00000278123.1
ENSG00000278124,RN7SL186P,ENSG00000278124.1
ENSG00000278126,unknown,ENSG00000278126.1
ENSG00000278129,ZNF8,ENSG00000278129.2
ENSG00000278130,unknown,ENSG00000278130.1
ENSG00000278131,unknown,ENSG00000278131.1
ENSG00000278133,unknown,ENSG00000278133.1
ENSG00000278135,U2,ENSG00000278135.1
ENSG00000278138,CLUHP11,ENSG00000278138.2
ENSG00000278139,P3R3URF-PIK3R3,ENSG00000278139.1
ENSG00000278143,NF1P7,ENSG00000278143.1
ENSG00000278144,unknown,ENSG00000278144.1
ENSG00000278146,unknown,ENSG00000278146.1
ENSG00000278147,unknown,ENSG00000278147.1
ENSG00000278151,unknown,ENSG00000278151.1
ENSG00000278153,unknown,ENSG00000278153.1
ENSG00000278156,TSC22D1-AS1,ENSG00000278156.2
ENSG00000278159,MIR8062,ENSG00000278159.1
ENSG00000278160,unknown,ENSG00000278160.1
ENSG00000278171,unknown,ENSG00000278171.1
ENSG00000278172,Metazoa_SRP,ENSG00000278172.1
ENSG00000278177,unknown,ENSG00000278177.1
ENSG00000278180,unknown,ENSG00000278180.1
ENSG00000278181,unknown,ENSG00000278181.1
ENSG00000278182,unknown,ENSG00000278182.1
ENSG00000278184,NF1P11,ENSG00000278184.1
ENSG00000278188,U6,ENSG00000278188.1
ENSG00000278189,RNA5-8SN1,ENSG00000278189.1
ENSG00000278192,unknown,ENSG00000278192.1
ENSG00000278193,unknown,ENSG00000278193.1
ENSG00000278195,SSTR3,ENSG00000278195.2
ENSG00000278196,IGLV2-8,ENSG00000278196.3
ENSG00000278197,unknown,ENSG00000278197.1
ENSG00000278200,LINC01971,ENSG00000278200.1
ENSG00000278202,unknown,ENSG00000278202.1
ENSG00000278204,MIR6857,ENSG00000278204.1
ENSG00000278205,unknown,ENSG00000278205.1
ENSG00000278206,unknown,ENSG00000278206.1
ENSG00000278213,CNTNAP3P5,ENSG00000278213.1
ENSG00000278214,LINC02139,ENSG00000278214.1
ENSG00000278215,unknown,ENSG00000278215.1
ENSG00000278217,unknown,ENSG00000278217.1
ENSG00000278218,unknown,ENSG00000278218.1
ENSG00000278221,MIR6511A2,ENSG00000278221.1
ENSG00000278222,RN7SL536P,ENSG00000278222.1
ENSG00000278223,MIR6783,ENSG00000278223.1
ENSG00000278224,PRICKLE4,ENSG00000278224.7
ENSG00000278226,Metazoa_SRP,ENSG00000278226.1
ENSG00000278231,unknown,ENSG00000278231.1
ENSG00000278233,RNA5-8SN2,ENSG00000278233.1
ENSG00000278234,U2,ENSG00000278234.1
ENSG00000278236,unknown,ENSG00000278236.1
ENSG00000278237,unknown,ENSG00000278237.1
ENSG00000278239,unknown,ENSG00000278239.1
ENSG00000278242,RN7SL725P,ENSG00000278242.1
ENSG00000278249,SCARNA2,ENSG00000278249.1
ENSG00000278250,Metazoa_SRP,ENSG00000278250.1
ENSG00000278254,unknown,ENSG00000278254.4
ENSG00000278255,unknown,ENSG00000278255.1
ENSG00000278256,unknown,ENSG00000278256.1
ENSG00000278261,SNORD1A,ENSG00000278261.1
ENSG00000278263,unknown,ENSG00000278263.2
ENSG00000278264,MIR6803,ENSG00000278264.1
ENSG00000278265,MIR6770-1,ENSG00000278265.1
ENSG00000278266,unknown,ENSG00000278266.1
ENSG00000278267,MIR6859-1,ENSG00000278267.1
ENSG00000278273,KMT2CP1,ENSG00000278273.1
ENSG00000278274,SNORA61,ENSG00000278274.1
ENSG00000278275,unknown,ENSG00000278275.2
ENSG00000278276,unknown,ENSG00000278276.1
ENSG00000278278,MIR6816,ENSG00000278278.1
ENSG00000278281,MIR7856,ENSG00000278281.1
ENSG00000278283,unknown,ENSG00000278283.1
ENSG00000278287,unknown,ENSG00000278287.1
ENSG00000278289,CT45A6,ENSG00000278289.5
ENSG00000278291,unknown,ENSG00000278291.1
ENSG00000278292,RFPL4AP6,ENSG00000278292.1
ENSG00000278301,GRAMD4P3,ENSG00000278301.1
ENSG00000278305,unknown,ENSG00000278305.1
ENSG00000278311,GGNBP2,ENSG00000278311.5
ENSG00000278313,unknown,ENSG00000278313.1
ENSG00000278317,H3P46,ENSG00000278317.1
ENSG00000278318,ZNF229,ENSG00000278318.5
ENSG00000278319,unknown,ENSG00000278319.1
ENSG00000278324,unknown,ENSG00000278324.1
ENSG00000278328,MIR6802,ENSG00000278328.1
ENSG00000278330,unknown,ENSG00000278330.1
ENSG00000278331,RNU6-156P,ENSG00000278331.1
ENSG00000278332,unknown,ENSG00000278332.1
ENSG00000278333,unknown,ENSG00000278333.1
ENSG00000278334,unknown,ENSG00000278334.1
ENSG00000278337,unknown,ENSG00000278337.1
ENSG00000278338,VWA8-AS1,ENSG00000278338.4
ENSG00000278340,MIR6862-2,ENSG00000278340.1
ENSG00000278341,unknown,ENSG00000278341.1
ENSG00000278342,unknown,ENSG00000278342.1
ENSG00000278344,unknown,ENSG00000278344.1
ENSG00000278346,unknown,ENSG00000278346.1
ENSG00000278348,Metazoa_SRP,ENSG00000278348.1
ENSG00000278349,MIR6754,ENSG00000278349.1
ENSG00000278351,unknown,ENSG00000278351.1
ENSG00000278356,unknown,ENSG00000278356.1
ENSG00000278358,unknown,ENSG00000278358.1
ENSG00000278359,MIR7155,ENSG00000278359.1
ENSG00000278367,unknown,ENSG00000278367.1
ENSG00000278370,unknown,ENSG00000278370.1
ENSG00000278374,U4,ENSG00000278374.1
ENSG00000278381,unknown,ENSG00000278381.1
ENSG00000278382,unknown,ENSG00000278382.1
ENSG00000278383,unknown,ENSG00000278383.1
ENSG00000278385,unknown,ENSG00000278385.1
ENSG00000278388,unknown,ENSG00000278388.1
ENSG00000278389,unknown,ENSG00000278389.1
ENSG00000278391,unknown,ENSG00000278391.1
ENSG00000278395,unknown,ENSG00000278395.1
ENSG00000278396,unknown,ENSG00000278396.1
ENSG00000278399,unknown,ENSG00000278399.1
ENSG00000278400,unknown,ENSG00000278400.1
ENSG00000278404,unknown,ENSG00000278404.1
ENSG00000278406,unknown,ENSG00000278406.1
ENSG00000278408,unknown,ENSG00000278408.1
ENSG00000278410,unknown,ENSG00000278410.1
ENSG00000278412,MIR6854,ENSG00000278412.1
ENSG00000278413,unknown,ENSG00000278413.1
ENSG00000278416,PMS2P2,ENSG00000278416.1
ENSG00000278418,MIR6512,ENSG00000278418.1
ENSG00000278419,unknown,ENSG00000278419.1
ENSG00000278420,MIR6819,ENSG00000278420.1
ENSG00000278421,unknown,ENSG00000278421.1
ENSG00000278422,RN7SL331P,ENSG00000278422.1
ENSG00000278424,unknown,ENSG00000278424.1
ENSG00000278428,unknown,ENSG00000278428.1
ENSG00000278431,unknown,ENSG00000278431.1
ENSG00000278433,MIR6070,ENSG00000278433.1
ENSG00000278434,unknown,ENSG00000278434.1
ENSG00000278438,MIR7849,ENSG00000278438.1
ENSG00000278441,unknown,ENSG00000278441.1
ENSG00000278445,unknown,ENSG00000278445.1
ENSG00000278446,unknown,ENSG00000278446.1
ENSG00000278447,MIR6781,ENSG00000278447.1
ENSG00000278449,MIR6892,ENSG00000278449.1
ENSG00000278454,unknown,ENSG00000278454.1
ENSG00000278455,CICP21,ENSG00000278455.1
ENSG00000278456,unknown,ENSG00000278456.1
ENSG00000278459,Metazoa_SRP,ENSG00000278459.1
ENSG00000278462,unknown,ENSG00000278462.1
ENSG00000278463,H2AC4,ENSG00000278463.2
ENSG00000278464,unknown,ENSG00000278464.2
ENSG00000278465,MIR6769B,ENSG00000278465.1
ENSG00000278467,unknown,ENSG00000278467.1
ENSG00000278469,Metazoa_SRP,ENSG00000278469.1
ENSG00000278472,unknown,ENSG00000278472.1
ENSG00000278473,IGHV3-41,ENSG00000278473.1
ENSG00000278475,unknown,ENSG00000278475.1
ENSG00000278477,unknown,ENSG00000278477.1
ENSG00000278478,unknown,ENSG00000278478.1
ENSG00000278480,ZBTB2P1,ENSG00000278480.1
ENSG00000278482,unknown,ENSG00000278482.1
ENSG00000278483,MIR8087,ENSG00000278483.1
ENSG00000278484,unknown,ENSG00000278484.1
ENSG00000278485,unknown,ENSG00000278485.1
ENSG00000278486,YRDCP1,ENSG00000278486.1
ENSG00000278487,unknown,ENSG00000278487.1
ENSG00000278492,unknown,ENSG00000278492.1
ENSG00000278493,unknown,ENSG00000278493.1
ENSG00000278496,unknown,ENSG00000278496.1
ENSG00000278497,RN7SL759P,ENSG00000278497.1
ENSG00000278498,unknown,ENSG00000278498.1
ENSG00000278499,NPAP1L,ENSG00000278499.2
ENSG00000278502,MIR6082,ENSG00000278502.1
ENSG00000278505,C17orf78,ENSG00000278505.5
ENSG00000278513,unknown,ENSG00000278513.1
ENSG00000278514,unknown,ENSG00000278514.1
ENSG00000278517,MIR6865,ENSG00000278517.1
ENSG00000278518,unknown,ENSG00000278518.1
ENSG00000278520,MIR7851,ENSG00000278520.1
ENSG00000278522,POTEB3,ENSG00000278522.5
ENSG00000278523,Y_RNA,ENSG00000278523.1
ENSG00000278524,MIR6810,ENSG00000278524.1
ENSG00000278525,RN7SL607P,ENSG00000278525.1
ENSG00000278526,unknown,ENSG00000278526.1
ENSG00000278527,SNORD22,ENSG00000278527.1
ENSG00000278528,PLA2G10KP,ENSG00000278528.1
ENSG00000278529,MIR8070,ENSG00000278529.1
ENSG00000278531,unknown,ENSG00000278531.1
ENSG00000278532,unknown,ENSG00000278532.1
ENSG00000278535,DHRS11,ENSG00000278535.5
ENSG00000278537,IGKV2OR2-8,ENSG00000278537.1
ENSG00000278540,ACACA,ENSG00000278540.5
ENSG00000278541,unknown,ENSG00000278541.1
ENSG00000278543,unknown,ENSG00000278543.1
ENSG00000278546,unknown,ENSG00000278546.1
ENSG00000278549,MIR6736,ENSG00000278549.1
ENSG00000278551,RNU6-368P,ENSG00000278551.1
ENSG00000278552,unknown,ENSG00000278552.1
ENSG00000278554,Metazoa_SRP,ENSG00000278554.1
ENSG00000278569,Metazoa_SRP,ENSG00000278569.1
ENSG00000278570,NR2E3,ENSG00000278570.5
ENSG00000278571,MIR7161,ENSG00000278571.1
ENSG00000278572,unknown,ENSG00000278572.1
ENSG00000278576,unknown,ENSG00000278576.1
ENSG00000278577,unknown,ENSG00000278577.1
ENSG00000278580,unknown,ENSG00000278580.1
ENSG00000278581,MIR6080,ENSG00000278581.1
ENSG00000278582,DNM1P5,ENSG00000278582.1
ENSG00000278585,SNX3P1Y,ENSG00000278585.1
ENSG00000278586,unknown,ENSG00000278586.1
ENSG00000278587,unknown,ENSG00000278587.1
ENSG00000278588,H2BC10,ENSG00000278588.2
ENSG00000278589,ZACNP1,ENSG00000278589.1
ENSG00000278590,RN7SL113P,ENSG00000278590.1
ENSG00000278591,U2,ENSG00000278591.1
ENSG00000278592,unknown,ENSG00000278592.1
ENSG00000278593,unknown,ENSG00000278593.1
ENSG00000278594,unknown,ENSG00000278594.1
ENSG00000278595,unknown,ENSG00000278595.1
ENSG00000278596,MIR6077,ENSG00000278596.1
ENSG00000278598,MIR6775,ENSG00000278598.1
ENSG00000278600,unknown,ENSG00000278600.1
ENSG00000278601,unknown,ENSG00000278601.1
ENSG00000278602,unknown,ENSG00000278602.1
ENSG00000278603,unknown,ENSG00000278603.1
ENSG00000278604,RN7SL429P,ENSG00000278604.1
ENSG00000278615,C11orf98,ENSG00000278615.5
ENSG00000278616,BEND3P3,ENSG00000278616.1
ENSG00000278617,MIR8074,ENSG00000278617.1
ENSG00000278618,MIR8069,ENSG00000278618.1
ENSG00000278619,MRM1,ENSG00000278619.5
ENSG00000278621,THBS1-AS1,ENSG00000278621.1
ENSG00000278626,unknown,ENSG00000278626.1
ENSG00000278627,unknown,ENSG00000278627.1
ENSG00000278630,LINC02335,ENSG00000278630.1
ENSG00000278631,SOWAHCP5,ENSG00000278631.1
ENSG00000278635,unknown,ENSG00000278635.1
ENSG00000278636,Metazoa_SRP,ENSG00000278636.1
ENSG00000278637,H4C1,ENSG00000278637.2
ENSG00000278638,unknown,ENSG00000278638.2
ENSG00000278640,Metazoa_SRP,ENSG00000278640.1
ENSG00000278641,DUX4L15,ENSG00000278641.1
ENSG00000278642,unknown,ENSG00000278642.1
ENSG00000278643,unknown,ENSG00000278643.1
ENSG00000278646,unknown,ENSG00000278646.1
ENSG00000278647,CDK2AP2P1,ENSG00000278647.1
ENSG00000278650,unknown,ENSG00000278650.1
ENSG00000278654,unknown,ENSG00000278654.1
ENSG00000278655,unknown,ENSG00000278655.1
ENSG00000278657,unknown,ENSG00000278657.1
ENSG00000278658,MIR6826,ENSG00000278658.1
ENSG00000278661,TRAJ37,ENSG00000278661.1
ENSG00000278664,DUX4L10,ENSG00000278664.1
ENSG00000278665,unknown,ENSG00000278665.1
ENSG00000278667,unknown,ENSG00000278667.1
ENSG00000278668,unknown,ENSG00000278668.1
ENSG00000278672,MIR8059,ENSG00000278672.1
ENSG00000278677,H2AC17,ENSG00000278677.2
ENSG00000278678,CYCSP41,ENSG00000278678.1
ENSG00000278681,unknown,ENSG00000278681.2
ENSG00000278683,unknown,ENSG00000278683.1
ENSG00000278684,unknown,ENSG00000278684.1
ENSG00000278685,IQCA1L,ENSG00000278685.4
ENSG00000278687,unknown,ENSG00000278687.1
ENSG00000278690,unknown,ENSG00000278690.1
ENSG00000278694,unknown,ENSG00000278694.1
ENSG00000278696,RN7SL82P,ENSG00000278696.1
ENSG00000278698,unknown,ENSG00000278698.1
ENSG00000278700,Metazoa_SRP,ENSG00000278700.1
ENSG00000278701,Metazoa_SRP,ENSG00000278701.1
ENSG00000278702,Metazoa_SRP,ENSG00000278702.1
ENSG00000278703,unknown,ENSG00000278703.1
ENSG00000278708,unknown,ENSG00000278708.1
ENSG00000278709,NKILA,ENSG00000278709.2
ENSG00000278713,unknown,ENSG00000278713.1
ENSG00000278715,SNORD116-20,ENSG00000278715.1
ENSG00000278716,unknown,ENSG00000278716.1
ENSG00000278719,MCM8-AS1,ENSG00000278719.1
ENSG00000278720,unknown,ENSG00000278720.1
ENSG00000278722,unknown,ENSG00000278722.1
ENSG00000278724,Metazoa_SRP,ENSG00000278724.1
ENSG00000278725,unknown,ENSG00000278725.1
ENSG00000278727,unknown,ENSG00000278727.1
ENSG00000278730,unknown,ENSG00000278730.1
ENSG00000278732,Metazoa_SRP,ENSG00000278732.1
ENSG00000278733,unknown,ENSG00000278733.1
ENSG00000278734,unknown,ENSG00000278734.1
ENSG00000278736,unknown,ENSG00000278736.1
ENSG00000278737,unknown,ENSG00000278737.1
ENSG00000278739,MIR6859-4,ENSG00000278739.1
ENSG00000278740,unknown,ENSG00000278740.1
ENSG00000278744,unknown,ENSG00000278744.1
ENSG00000278745,unknown,ENSG00000278745.1
ENSG00000278746,RN7SL660P,ENSG00000278746.1
ENSG00000278752,unknown,ENSG00000278752.1
ENSG00000278754,unknown,ENSG00000278754.1
ENSG00000278756,MIR6722,ENSG00000278756.1
ENSG00000278757,U6,ENSG00000278757.1
ENSG00000278761,DUX4L11,ENSG00000278761.1
ENSG00000278763,FAM27B,ENSG00000278763.1
ENSG00000278764,Metazoa_SRP,ENSG00000278764.1
ENSG00000278765,unknown,ENSG00000278765.1
ENSG00000278766,unknown,ENSG00000278766.2
ENSG00000278769,unknown,ENSG00000278769.1
ENSG00000278770,Metazoa_SRP,ENSG00000278770.1
ENSG00000278771,RN7SL3,ENSG00000278771.1
ENSG00000278773,unknown,ENSG00000278773.1
ENSG00000278774,U2,ENSG00000278774.1
ENSG00000278775,unknown,ENSG00000278775.1
ENSG00000278778,unknown,ENSG00000278778.1
ENSG00000278783,MIR6071,ENSG00000278783.1
ENSG00000278784,unknown,ENSG00000278784.1
ENSG00000278785,Metazoa_SRP,ENSG00000278785.1
ENSG00000278790,DUX4L12,ENSG00000278790.1
ENSG00000278791,unknown,ENSG00000278791.1
ENSG00000278794,Metazoa_SRP,ENSG00000278794.1
ENSG00000278797,unknown,ENSG00000278797.1
ENSG00000278799,MIR6823,ENSG00000278799.1
ENSG00000278802,unknown,ENSG00000278802.1
ENSG00000278811,LINC00624,ENSG00000278811.4
ENSG00000278813,unknown,ENSG00000278813.1
ENSG00000278816,unknown,ENSG00000278816.1
ENSG00000278818,Metazoa_SRP,ENSG00000278818.1
ENSG00000278819,unknown,ENSG00000278819.1
ENSG00000278822,unknown,ENSG00000278822.1
ENSG00000278824,unknown,ENSG00000278824.1
ENSG00000278825,RN7SL640P,ENSG00000278825.1
ENSG00000278829,unknown,ENSG00000278829.1
ENSG00000278830,unknown,ENSG00000278830.1
ENSG00000278831,unknown,ENSG00000278831.1
ENSG00000278837,unknown,ENSG00000278837.1
ENSG00000278838,Metazoa_SRP,ENSG00000278838.1
ENSG00000278840,unknown,ENSG00000278840.1
ENSG00000278842,unknown,ENSG00000278842.1
ENSG00000278845,MRPL45,ENSG00000278845.5
ENSG00000278847,unknown,ENSG00000278847.1
ENSG00000278851,MIR6879,ENSG00000278851.1
ENSG00000278852,unknown,ENSG00000278852.1
ENSG00000278854,unknown,ENSG00000278854.1
ENSG00000278857,IGKV1D-12,ENSG00000278857.1
ENSG00000278859,unknown,ENSG00000278859.1
ENSG00000278860,unknown,ENSG00000278860.1
ENSG00000278861,unknown,ENSG00000278861.1
ENSG00000278862,unknown,ENSG00000278862.1
ENSG00000278863,unknown,ENSG00000278863.1
ENSG00000278864,unknown,ENSG00000278864.1
ENSG00000278865,unknown,ENSG00000278865.1
ENSG00000278866,unknown,ENSG00000278866.1
ENSG00000278867,unknown,ENSG00000278867.1
ENSG00000278870,OR51G1,ENSG00000278870.2
ENSG00000278872,unknown,ENSG00000278872.1
ENSG00000278873,PRO1804,ENSG00000278873.1
ENSG00000278874,unknown,ENSG00000278874.1
ENSG00000278875,unknown,ENSG00000278875.1
ENSG00000278876,unknown,ENSG00000278876.1
ENSG00000278877,unknown,ENSG00000278877.1
ENSG00000278878,unknown,ENSG00000278878.1
ENSG00000278879,unknown,ENSG00000278879.1
ENSG00000278880,unknown,ENSG00000278880.1
ENSG00000278881,unknown,ENSG00000278881.2
ENSG00000278884,unknown,ENSG00000278884.1
